time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,-1.24124388873,-4.50817733879,21.6914678247,6.08522331242,0.150527941151,0.0,-1.54239482214,-4.25153563025,5.07891015486,0.00584691162276,0.102303469483,0.0,420.74198604051963,421.83106000212365,421.6143501446464,422.5321299276014
3.660000000000003,-1.33726520594,-4.76812566725,22.0006583649,6.08537068552,0.156433879251,0.0,-1.65884586963,-4.41332369229,5.22630750508,-0.00537523324572,0.0892841462501,0.0,491.7545985579242,490.7963210597289,491.4436858204675,490.61099325897123
3.720000000000003,-1.43960027536,-5.03681106521,22.3136819278,6.08495841816,0.161358038485,0.0,-1.75276775403,-4.54301262143,5.20755608132,-0.010044702031,0.0609710893194,0.0,442.64503299528894,440.31361786338636,442.5421542890251,442.1576546193391
3.780000000000003,-1.54671701327,-5.31218628452,22.619929512,6.08437611181,0.16546873104,0.0,-1.81818445144,-4.63653523812,5.00147474296,-0.00903441993496,0.0804302547102,0.0,375.48667280648954,377.37460282097396,375.6431753935146,375.74126509312487
3.840000000000003,-1.65996234406,-5.59574089556,22.9263326216,6.08402795899,0.17089288108,0.0,-1.95707053069,-4.81522189008,5.21042452866,-1.62300819922e-05,0.105216144023,0.0,510.3183883649581,512.0903003715139,509.1917096189158,509.8366539220826
3.900000000000003,-1.78089413801,-5.88915683012,23.2407825031,6.0841034013,0.177281885979,0.0,-2.07452879118,-4.96535863032,5.27047950124,0.00369030515143,0.10890261486,0.0,469.36511181995,469.6604485354717,468.8761360130945,469.1640400718361
3.960000000000003,-1.90888050158,-6.19147706006,23.5581207079,6.08431386647,0.18339670379,0.0,-2.19222360229,-5.1120497393,5.30681899854,0.00314010096239,0.0818523011858,0.0,465.19254386753636,463.0772788724986,462.7946817290533,462.75129421947184
4.020000000000002,-2.04389005038,-6.50246810308,23.8767894493,6.08470402058,0.188588314802,0.0,-2.30852105719,-5.25442558417,5.31500652793,0.0124980045016,0.0945307484209,0.0,455.0508731681307,456.0707992773179,455.78947820306735,456.53682420725823
4.080000000000001,-2.18484475004,-6.8208671264,24.1901136113,6.08523944085,0.194818955759,0.0,-2.39052019756,-5.35920661332,5.12977989825,0.000594049848452,0.117904802011,0.0,390.0472593165256,392.23541653221366,389.8935735657925,388.77939520827397
4.14,-2.33229605012,-7.14706677073,24.4996512339,6.08500923377,0.201993951128,0.0,-2.52512210694,-5.51419710561,5.18728962965,-0.0146306347751,0.122742053502,0.0,472.09270077194714,472.4778097699444,470.67536364169877,469.4954224096794
4.199999999999998,-2.48757538849,-7.48223388673,24.8107026761,6.0846275501,0.209048598672,0.0,-2.65146407753,-5.65823879779,5.18056631953,0.00646791062374,0.104480837478,0.0,452.927755759047,451.4683339409699,452.3560265057111,454.05232358261026
4.259999999999997,-2.64975835341,-7.82534495191,25.1176012873,6.08533441881,0.215207346805,0.0,-2.75520335024,-5.77908566268,5.04965477969,0.0207158272211,0.0987004702009,0.0,412.0991731056049,411.5978165569207,410.9501880753573,412.21144842625193
4.319999999999996,-2.81894796788,-8.17635975303,25.4196815675,6.08670865491,0.220988585875,0.0,-2.88496417467,-5.92152815032,5.01938086001,0.0269552770716,0.0911954535107,0.0,445.89667758703547,445.2908732047736,445.2066475154983,445.7170262306645
4.379999999999995,-2.99613158414,-8.53603647612,25.7203459236,6.08827435084,0.226811270521,0.0,-3.02165241942,-6.06778898278,5.00237878377,0.0243164548575,0.106725550727,0.0,450.2591540743205,451.52190328974285,450.2895435119379,450.0760963454156
4.439999999999993,-3.18162218995,-8.90450902688,26.0199094451,6.08958223284,0.233344489725,0.0,-3.16192987027,-6.21474444694,4.98265077039,0.0162147321204,0.112889632128,0.0,450.33779136652043,450.8464780429421,450.80758312772724,450.1523068536006
4.499999999999992,-3.37570731253,-9.28187513287,26.318456042,6.09053168999,0.240253743273,0.0,-3.30816137073,-6.36426856853,4.96839347601,0.0150317670365,0.119333399242,0.0,452.49419251601694,453.02430121587616,453.85980223481386,453.7647227152951
4.559999999999991,-3.57852547743,-9.66811690811,26.6153972788,6.09146083789,0.247553501715,0.0,-3.45307171825,-6.51064267247,4.92925036026,0.0163787035963,0.125951738995,0.0,446.04938986533494,446.6029613401773,446.17042600132834,446.28030716971386
4.6199999999999894,-3.78935298861,-10.0625684892,26.9067624552,6.09317244736,0.255039873312,0.0,-3.57520996984,-6.6380548638,4.78316973551,0.045670291455,0.122306878089,0.0,411.0649745050617,410.7572963791694,408.4397763446499,411.0448771485565
4.679999999999988,-4.00867099995,-10.4654559828,27.1932381708,6.09606747628,0.262450393982,0.0,-3.73604044456,-6.79157862323,4.76553286697,0.0529657178501,0.12580779447,0.0,453.5505421464218,453.84517491000247,453.38657056194194,453.97383620346363
4.739999999999987,-4.23813113946,-10.877810602,27.4798626927,6.099126365,0.270249321703,0.0,-3.91329021253,-6.95354962216,4.78786261557,0.0466858483622,0.137234631614,0.0,466.8654727041165,467.77087622472715,468.1198518340359,467.6323212340604
4.799999999999986,-4.47786307762,-11.2995534548,27.7659056754,6.10196484823,0.278379221928,0.0,-4.07850024231,-7.10464951918,4.74647774267,0.0485239111605,0.131782035245,0.0,448.72889937101365,448.30269729244327,448.71616642512987,448.8667138054611
4.859999999999984,-4.72687877524,-11.7298994255,28.0467286629,6.1054532485,0.286126781248,0.0,-4.22278294552,-7.24045505308,4.61443397671,0.0725536649767,0.123207217493,0.0,419.51163551096005,418.7825176553528,416.8720798697625,418.969612642113
4.919999999999983,-4.98622263652,-12.1693410575,28.3247154304,6.11054983324,0.29312059916,0.0,-4.42264494469,-7.40746987142,4.65097187054,0.102323784922,0.0979947719426,0.0,474.32843996370286,472.3987396587952,474.213367413964,476.50029531248197
4.979999999999982,-5.25619315719,-12.6179345845,28.5999077738,6.11651442555,0.298669683505,0.0,-4.57706128469,-7.54578028169,4.52240695328,0.0928370761743,0.0782133255732,0.0,422.41150195913775,420.70925641766576,420.97408041528735,420.16124386168696
5.0399999999999805,-5.53617486292,-13.075182324,28.8693957565,6.12188883352,0.304175727405,0.0,-4.75625041599,-7.69586022038,4.46039468874,0.0820885017081,0.11028761695,0.0,441.59643368062603,444.241685700803,444.2402092181394,443.3644137826901
